,location,city,country,utc,weekday,local,parameter,value,unit,latitude,longitude,attribution
326,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-18T03:30:00Z,2,2020-05-18T09:00:00+05:30,o3,27.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
327,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-18T01:30:00Z,2,2020-05-18T07:00:00+05:30,o3,27.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
328,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-18T01:15:00Z,2,2020-05-18T06:45:00+05:30,o3,26.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
329,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T23:45:00Z,2,2020-05-18T05:15:00+05:30,o3,12.74,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
330,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T23:00:00Z,2,2020-05-18T04:30:00+05:30,o3,12.35,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
331,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T22:45:00Z,2,2020-05-18T04:15:00+05:30,o3,12.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
332,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T18:30:00Z,2,2020-05-18T00:00:00+05:30,o3,14.43,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
333,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T16:00:00Z,1,2020-05-17T21:30:00+05:30,o3,34.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
334,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T13:15:00Z,1,2020-05-17T18:45:00+05:30,o3,36.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
335,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T12:45:00Z,1,2020-05-17T18:15:00+05:30,o3,35.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
336,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T11:00:00Z,1,2020-05-17T16:30:00+05:30,o3,37.53,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
337,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T09:15:00Z,1,2020-05-17T14:45:00+05:30,o3,37.1,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
338,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T05:15:00Z,1,2020-05-17T10:45:00+05:30,o3,14.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
339,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T04:30:00Z,1,2020-05-17T10:00:00+05:30,o3,19.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
340,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T04:15:00Z,1,2020-05-17T09:45:00+05:30,o3,20.17,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
341,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T03:00:00Z,1,2020-05-17T08:30:00+05:30,o3,19.58,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
342,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T02:30:00Z,1,2020-05-17T08:00:00+05:30,o3,18.76,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
343,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T02:00:00Z,1,2020-05-17T07:30:00+05:30,o3,19.54,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
344,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-17T01:00:00Z,1,2020-05-17T06:30:00+05:30,o3,20.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
345,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T23:15:00Z,1,2020-05-17T04:45:00+05:30,o3,19.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
346,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T22:45:00Z,1,2020-05-17T04:15:00+05:30,o3,18.31,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
347,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T20:00:00Z,1,2020-05-17T01:30:00+05:30,o3,34.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
348,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T18:30:00Z,1,2020-05-17T00:00:00+05:30,o3,34.14,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
349,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T17:45:00Z,7,2020-05-16T23:15:00+05:30,o3,36.38,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
350,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T17:30:00Z,7,2020-05-16T23:00:00+05:30,o3,32.91,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
351,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T17:00:00Z,7,2020-05-16T22:30:00+05:30,o3,37.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
352,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T12:15:00Z,7,2020-05-16T17:45:00+05:30,o3,41.08,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
353,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T12:00:00Z,7,2020-05-16T17:30:00+05:30,o3,33.36,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
354,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T10:00:00Z,7,2020-05-16T15:30:00+05:30,o3,33.87,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
355,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-16T01:30:00Z,7,2020-05-16T07:00:00+05:30,o3,16.44,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
356,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T22:00:00Z,7,2020-05-16T03:30:00+05:30,o3,15.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
357,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T21:00:00Z,7,2020-05-16T02:30:00+05:30,o3,13.31,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
358,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T18:00:00Z,6,2020-05-15T23:30:00+05:30,o3,34.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
359,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T17:30:00Z,6,2020-05-15T23:00:00+05:30,o3,30.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
360,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T17:00:00Z,6,2020-05-15T22:30:00+05:30,o3,34.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
361,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T16:30:00Z,6,2020-05-15T22:00:00+05:30,o3,32.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
362,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T14:30:00Z,6,2020-05-15T20:00:00+05:30,o3,32.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
363,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T14:00:00Z,6,2020-05-15T19:30:00+05:30,o3,32.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
364,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T11:30:00Z,6,2020-05-15T17:00:00+05:30,o3,37.1,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
365,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T11:00:00Z,6,2020-05-15T16:30:00+05:30,o3,36.18,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
366,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T10:00:00Z,6,2020-05-15T15:30:00+05:30,o3,36.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
367,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T08:00:00Z,6,2020-05-15T13:30:00+05:30,o3,37.71,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
368,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-15T07:45:00Z,6,2020-05-15T13:15:00+05:30,o3,36.14,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
369,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T13:30:00Z,5,2020-05-14T19:00:00+05:30,o3,39.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
370,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T12:00:00Z,5,2020-05-14T17:30:00+05:30,o3,34.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
371,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T10:00:00Z,5,2020-05-14T15:30:00+05:30,o3,36.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
372,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T08:30:00Z,5,2020-05-14T14:00:00+05:30,o3,36.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
373,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T08:15:00Z,5,2020-05-14T13:45:00+05:30,o3,35.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
374,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T08:00:00Z,5,2020-05-14T13:30:00+05:30,o3,33.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
375,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T07:30:00Z,5,2020-05-14T13:00:00+05:30,o3,33.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
376,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T06:45:00Z,5,2020-05-14T12:15:00+05:30,o3,32.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
377,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T04:30:00Z,5,2020-05-14T10:00:00+05:30,o3,21.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
378,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-14T04:15:00Z,5,2020-05-14T09:45:00+05:30,o3,12.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
379,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T22:30:00Z,5,2020-05-14T04:00:00+05:30,o3,10.82,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
380,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T22:15:00Z,5,2020-05-14T03:45:00+05:30,o3,17.35,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
381,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T22:00:00Z,5,2020-05-14T03:30:00+05:30,o3,13.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
382,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T19:00:00Z,5,2020-05-14T00:30:00+05:30,o3,19.91,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
383,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T18:15:00Z,4,2020-05-13T23:45:00+05:30,o3,13.74,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
384,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-13T17:00:00Z,4,2020-05-13T22:30:00+05:30,o3,13.76,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
385,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-12T05:30:00Z,3,2020-05-12T11:00:00+05:30,o3,19.27,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
386,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-12T01:30:00Z,3,2020-05-12T07:00:00+05:30,o3,6.92,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
387,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-12T00:15:00Z,3,2020-05-12T05:45:00+05:30,o3,7.23,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
388,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T22:45:00Z,3,2020-05-12T04:15:00+05:30,o3,1.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
389,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T21:00:00Z,3,2020-05-12T02:30:00+05:30,o3,6.92,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
390,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T17:00:00Z,2,2020-05-11T22:30:00+05:30,o3,6.98,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
391,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T15:00:00Z,2,2020-05-11T20:30:00+05:30,o3,26.13,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
392,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T14:15:00Z,2,2020-05-11T19:45:00+05:30,o3,25.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
393,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T11:45:00Z,2,2020-05-11T17:15:00+05:30,o3,29.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
394,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T10:30:00Z,2,2020-05-11T16:00:00+05:30,o3,23.91,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
395,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T08:00:00Z,2,2020-05-11T13:30:00+05:30,o3,25.3,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
396,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T06:00:00Z,2,2020-05-11T11:30:00+05:30,o3,24.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
397,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T05:45:00Z,2,2020-05-11T11:15:00+05:30,o3,28.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
398,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T05:30:00Z,2,2020-05-11T11:00:00+05:30,o3,25.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
399,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T04:45:00Z,2,2020-05-11T10:15:00+05:30,o3,27.66,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
400,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T03:30:00Z,2,2020-05-11T09:00:00+05:30,o3,27.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
401,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-11T03:00:00Z,2,2020-05-11T08:30:00+05:30,o3,23.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
402,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T20:00:00Z,2,2020-05-11T01:30:00+05:30,o3,25.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
403,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T16:30:00Z,1,2020-05-10T22:00:00+05:30,o3,46.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
404,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T15:45:00Z,1,2020-05-10T21:15:00+05:30,o3,46.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
405,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T14:00:00Z,1,2020-05-10T19:30:00+05:30,o3,46.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
406,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T13:45:00Z,1,2020-05-10T19:15:00+05:30,o3,45.18,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
407,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T12:45:00Z,1,2020-05-10T18:15:00+05:30,o3,46.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
408,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T12:00:00Z,1,2020-05-10T17:30:00+05:30,o3,47.2,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
409,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-05-10T11:45:00Z,1,2020-05-10T17:15:00+05:30,o3,44.39,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
